cart_id,t,phase,target_x,x,x_dot,theta1_deg,theta2_deg,theta1_dot,theta2_dot,u
2,39.6900,lqr,6.00,5.5231,-0.7558,-94.55,-103.36,0.1997,-1.4975,50.0000
1,39.7900,swingup,-6.00,-1.0648,-6.3870,167.42,151.88,2.2108,2.2737,0.6047
2,39.7900,lqr,6.00,5.4167,-0.9023,148.33,129.75,1.7557,-2.2469,50.0000
1,39.8900,swingup,-6.00,-1.6957,-6.2251,179.87,168.93,2.0595,-2.7522,2.3066
2,39.8900,lqr,6.00,5.4768,1.3454,18.70,37.36,0.2321,-2.9642,15.2517
1,39.9900,swingup,-6.00,-2.3039,-5.8764,-168.23,-168.26,2.1696,-2.0911,4.5747
2,39.9900,lqr,6.00,5.6234,1.1842,-89.16,-88.46,-1.1826,1.0357,3.0216
1,40.0900,swingup,-6.00,-2.8744,-5.4921,-154.45,-145.40,2.6293,-2.6259,5.7531
2,40.0900,lqr,6.00,5.6112,-0.6360,156.22,134.51,-1.8258,-0.1215,-32.2125
1,40.1900,swingup,-6.00,-3.3858,-3.6998,-134.86,-128.75,-0.9846,1.9778,45.6529
2,40.1900,lqr,6.00,5.6559,1.1459,22.96,28.80,-2.9289,2.2089,-50.0000
1,40.2900,swingup,-6.00,-3.6249,-1.0592,-99.79,-116.13,-0.7975,-2.8122,30.2936
2,40.2900,lqr,6.00,5.7337,-1.3749,-103.75,-83.38,-0.7306,-2.0897,50.0000
1,40.3900,swingup,-6.00,-3.6365,0.9607,-80.30,-84.77,1.6799,0.3458,23.8562
2,40.3900,lqr,6.00,5.4890,-2.8471,135.92,127.57,2.5663,-2.9750,50.0000
1,40.4900,swingup,-6.00,-3.4663,2.5085,-77.08,-49.02,0.0700,-0.9401,15.5612
2,40.4900,lqr,6.00,5.4076,0.0707,13.31,-2.76,0.4768,-2.3652,50.0000
1,40.5900,swingup,-6.00,-3.1630,3.5857,-79.43,-25.62,-0.9094,-3.0728,8.9994
2,40.5900,lqr,6.00,5.4343,-2.2171,-129.26,-125.07,-0.5323,0.2420,50.0000
1,40.6900,swingup,-6.00,-2.7743,4.1770,-89.23,-11.56,-2.4108,1.8752,4.6610
2,40.6900,lqr,6.00,5.1932,-1.7987,86.16,98.23,1.8536,-1.3452,-24.7210
1,40.7900,swingup,-6.00,-2.3443,4.2893,-108.61,-5.58,2.0151,0.3609,-2.6848
2,40.7900,lqr,6.00,5.1637,-0.3150,-56.85,-44.98,-2.0140,-2.8102,50.0000
1,40.8900,swingup,-6.00,-1.9333,3.9576,-141.16,-12.00,-0.6510,-2.9680,4.1585
2,40.8900,lqr,6.00,4.9136,-3.8487,160.77,166.72,1.5099,-1.0538,-50.0000
1,40.9900,swingup,-6.00,-1.5111,4.6509,176.05,-48.87,-0.7876,-2.6706,2.8788
2,40.9900,lqr,6.00,4.6378,0.6359,14.64,15.49,-0.8853,-0.7689,4.7984
1,41.0900,swingup,-6.00,-1.0657,3.6945,143.14,-110.38,1.7663,0.3476,-26.2514
2,41.0900,lqr,6.00,4.5976,-2.4898,-138.62,-141.11,-0.8318,-1.3880,50.0000
1,41.1900,swingup,-6.00,-0.7804,2.4741,141.95,162.11,-0.7830,-0.2367,-1.7591
2,41.1900,lqr,6.00,4.4371,0.4635,71.09,62.53,1.9011,-1.1409,50.0000
1,41.2900,swingup,-6.00,-0.5377,2.2093,157.61,67.12,-2.4024,-0.6280,11.8061
2,41.2900,lqr,6.00,4.5868,0.2561,-74.00,-91.04,-1.0088,0.4214,50.0000
1,41.3900,swingup,-6.00,-0.3485,1.4857,121.50,1.89,-2.0377,-2.9203,-6.2800
2,41.3900,lqr,6.00,4.4625,-1.7734,133.98,115.88,0.8899,-0.5733,34.9490
1,41.4900,swingup,-6.00,-0.2263,0.7634,76.46,-28.55,-0.5783,-2.0882,-12.3919
2,41.4900,lqr,6.00,4.6289,2.1606,-18.87,-26.33,1.4701,1.4628,8.7556
1,41.5900,swingup,-6.00,-0.1876,-0.0100,45.43,-26.78,1.8884,1.5628,-7.3402
2,41.5900,lqr,6.00,4.7364,-1.0207,-176.15,-166.57,3.0161,0.8446,50.0000
1,41.6900,swingup,-6.00,-0.2208,-0.6902,26.49,-14.95,-2.4477,2.1557,-4.5891
2,41.6900,lqr,6.00,4.8827,4.0934,30.18,52.74,-2.3489,1.9654,-50.0000
1,41.7900,swingup,-6.00,-0.3046,-0.9210,17.37,-5.15,-1.0038,1.2410,0.9191
2,41.7900,lqr,6.00,5.2402,1.7191,-114.23,-96.81,-2.1899,-2.1686,50.0000
1,41.8900,lqr,-6.00,-0.3752,-0.2705,11.94,-1.79,-1.2081,0.0744,9.3462
2,41.8900,lqr,6.00,5.2483,1.1543,85.48,91.75,1.4138,2.5854,-50.0000
1,41.9900,lqr,-6.00,-0.3678,0.3686,2.59,-3.75,-1.8694,-0.5877,2.0259
2,41.9900,lqr,6.00,5.5205,2.2769,-83.32,-77.59,0.2448,0.9588,-7.2366
1,42.0900,lqr,-6.00,-0.3321,0.2193,-7.52,-7.86,-1.5562,-0.7716,-4.2525
2,42.0900,lqr,6.00,5.4972,1.3578,97.73,104.01,1.8622,-2.2072,2.1199
1,42.1900,lqr,-6.00,-0.3283,-0.2098,-15.07,-12.11,-1.1379,-0.6833,-6.3430
2,42.1900,lqr,6.00,5.8939,2.9891,-77.37,-70.76,-2.7429,1.5693,-50.0000
1,42.2900,lqr,-6.00,-0.3790,-0.9156,-19.77,-15.17,-0.5308,-0.3876,-8.9973
2,42.2900,lqr,6.00,5.8681,-0.0958,105.65,111.55,-1.3450,-2.1200,-33.3817
1,42.3900,lqr,-6.00,-0.5083,-1.7534,-20.62,-16.16,0.1559,0.0023,-8.8547
2,42.3900,lqr,6.00,6.1798,2.0893,-69.34,-69.90,2.7041,0.4460,49.4717
1,42.4900,lqr,-6.00,-0.7168,-2.4380,-18.07,-15.11,0.6286,0.3088,-5.8004
2,42.4900,lqr,6.00,6.1171,-1.3258,115.27,109.67,2.3946,-2.9121,50.0000
1,42.5900,lqr,-6.00,-0.9800,-2.8179,-13.99,-12.80,0.7317,0.4599,-2.9082
2,42.5900,lqr,6.00,6.3382,1.4408,-57.18,-67.29,-0.7646,-2.6719,50.0000
1,42.6900,lqr,-6.00,-1.2708,-2.9953,-10.04,-10.00,0.6452,0.4999,-1.5042
2,42.6900,lqr,6.00,6.2345,-0.5160,132.80,116.41,-0.2200,2.4926,-50.0000
1,42.7900,lqr,-6.00,-1.5748,-3.0836,-6.68,-7.17,0.5392,0.4830,-0.8163
2,42.7900,lqr,6.00,6.3844,2.5541,-34.70,-50.66,-0.5074,1.7688,1.6565
1,42.8900,lqr,-6.00,-1.8853,-3.1248,-3.86,-4.52,0.4575,0.4435,-0.3357
2,42.8900,lqr,6.00,6.3260,-2.2386,150.96,133.02,-0.2329,-2.7635,50.0000
1,42.9900,lqr,-6.00,-2.1983,-3.1299,-1.44,-2.13,0.3967,0.3979,0.0852
2,42.9900,lqr,6.00,6.5164,4.0573,-21.79,-36.32,1.8555,3.1357,-43.9251
1,43.0900,lqr,-6.00,-2.5103,-3.1019,0.68,0.01,0.3479,0.3522,0.4780
2,43.0900,lqr,6.00,6.5353,-3.3174,162.18,148.00,2.2052,-3.0053,50.0000
1,43.1900,lqr,-6.00,-2.8181,-3.0427,2.53,1.89,0.3041,0.3079,0.8424
2,43.1900,lqr,6.00,6.5794,2.7493,-16.87,-33.23,1.8675,-0.9808,50.0000
1,43.2900,lqr,-6.00,-3.1186,-2.9546,4.14,3.51,0.2618,0.2649,1.1697
2,43.2900,lqr,6.00,6.5850,-2.2045,150.77,129.16,-1.0167,-3.0969,50.0000
1,43.3900,lqr,-6.00,-3.4092,-2.8409,5.51,4.90,0.2196,0.2230,1.4507
2,43.3900,lqr,6.00,6.8198,4.0372,-53.40,-65.68,3.0446,2.5777,-0.0469
1,43.4900,lqr,-6.00,-3.6873,-2.7059,6.63,6.05,0.1778,0.1822,1.6790
2,43.4900,lqr,6.00,6.7769,0.3971,85.67,95.80,-1.2216,1.2787,-50.0000
1,43.5900,lqr,-6.00,-3.9512,-2.5541,7.52,6.97,0.1371,0.1429,1.8521
2,43.5900,lqr,6.00,7.0568,-3.4231,-136.52,-127.15,0.1362,1.7768,12.0631
1,43.6900,lqr,-6.00,-4.1993,-2.3901,8.18,7.67,0.0985,0.1059,1.9712
2,43.6900,lqr,6.00,6.7784,3.9388,-6.85,-10.79,1.5234,-0.8990,41.9643
1,43.7900,lqr,-6.00,-4.4307,-2.2186,8.64,8.17,0.0631,0.0717,2.0403
2,43.7900,lqr,6.00,6.6745,-2.6213,112.65,109.55,-2.2622,1.5681,-50.0000
1,43.8900,lqr,-6.00,-4.6446,-2.0435,8.90,8.48,0.0316,0.0409,2.0657
2,43.8900,lqr,6.00,6.8263,-2.5327,-122.18,-120.38,-0.4396,-0.8313,50.0000
1,43.9900,lqr,-6.00,-4.8411,-1.8682,8.99,8.62,0.0041,0.0137,2.0541
2,43.9900,lqr,6.00,6.6311,3.5941,3.39,12.48,-0.8838,-0.6436,-46.9420
1,44.0900,lqr,-6.00,-5.0201,-1.6955,8.94,8.63,-0.0191,-0.0097,2.0124
2,44.0900,lqr,6.00,6.5805,-3.9899,140.30,124.77,0.3861,1.7070,-50.0000
1,44.1900,lqr,-6.00,-5.1821,-1.5277,8.76,8.51,-0.0383,-0.0293,1.9470
2,44.1900,lqr,6.00,6.6934,-0.9372,-111.02,-99.57,0.7255,1.0860,4.0444
1,44.2900,lqr,-6.00,-5.3275,-1.3666,8.49,8.29,-0.0537,-0.0455,1.8635
2,44.2900,lqr,6.00,6.5464,5.2004,3.11,-2.52,0.5713,0.6315,-28.1748
1,44.3900,lqr,-6.00,-5.4572,-1.2133,8.15,7.98,-0.0658,-0.0583,1.7664
2,44.3900,lqr,6.00,6.5716,-1.9749,101.76,105.58,1.3133,-1.1399,-19.8562
1,44.4900,lqr,-6.00,-5.5720,-1.0689,7.74,7.62,-0.0749,-0.0682,1.6597
2,44.4900,lqr,6.00,6.7107,-4.9579,-153.73,-152.27,-1.3152,0.1190,50.0000
1,44.5900,lqr,-6.00,-5.6727,-0.9339,7.29,7.20,-0.0813,-0.0754,1.5468
2,44.5900,lqr,6.00,6.6526,3.5432,-38.62,-44.21,0.9657,0.5091,17.4563
1,44.6900,lqr,-6.00,-5.7604,-0.8088,6.81,6.75,-0.0855,-0.0804,1.4306
2,44.6900,lqr,6.00,6.5127,0.3107,79.09,78.33,-2.9133,-1.5235,-31.8493
1,44.7900,lqr,-6.00,-5.8360,-0.6937,6.31,6.28,-0.0877,-0.0833,1.3132
2,44.7900,lqr,6.00,6.6988,-3.7886,-170.08,-163.16,-2.3746,-1.7129,50.0000
1,44.8900,lqr,-6.00,-5.9006,-0.5885,5.81,5.80,-0.0882,-0.0845,1.1967
2,44.8900,lqr,6.00,6.8456,5.1383,-48.77,-60.42,-0.7256,2.6665,-50.0000
1,44.9900,lqr,-6.00,-5.9550,-0.4932,5.31,5.32,-0.0873,-0.0842,1.0827
2,44.9900,lqr,6.00,6.7530,2.7667,53.50,65.32,-2.0227,-0.7455,-50.0000
1,45.0900,lqr,-6.00,-6.0004,-0.4073,4.81,4.84,-0.0853,-0.0828,0.9726
2,45.0900,lqr,6.00,6.9014,-4.8460,168.60,161.48,2.5056,-0.5116,-16.4176
1,45.1900,lqr,-6.00,-6.0376,-0.3306,4.33,4.37,-0.0823,-0.0803,0.8672
2,45.1900,lqr,6.00,6.9547,0.1939,-83.66,-83.54,0.8085,-1.7106,50.0000
1,45.2900,lqr,-6.00,-6.0676,-0.2626,3.87,3.92,-0.0786,-0.0771,0.7673
2,45.2900,lqr,6.00,6.6844,2.6417,30.28,35.76,-0.2200,-1.6083,-5.2947
1,45.3900,lqr,-6.00,-6.0911,-0.2027,3.43,3.49,-0.0744,-0.0733,0.6736
2,45.3900,lqr,6.00,6.6472,-5.6880,154.82,149.05,1.2087,-2.4276,46.0514
1,45.4900,lqr,-6.00,-6.1089,-0.1504,3.02,3.09,-0.0698,-0.0690,0.5863
2,45.4900,lqr,6.00,6.6791,1.1077,-83.06,-86.91,-2.0384,-2.7276,50.0000
1,45.5900,lqr,-6.00,-6.1219,-0.1052,2.64,2.71,-0.0649,-0.0645,0.5056
2,45.5900,lqr,6.00,6.4684,3.4273,22.94,32.45,0.8285,-2.0194,5.8213
1,45.6900,lqr,-6.00,-6.1306,-0.0665,2.28,2.35,-0.0599,-0.0598,0.4316
2,45.6900,lqr,6.00,6.4635,-4.3008,136.10,125.47,-1.5157,-1.5603,10.6390
1,45.7900,lqr,-6.00,-6.1357,-0.0338,1.95,2.02,-0.0549,-0.0550,0.3643
2,45.7900,lqr,6.00,6.5945,-3.0938,-124.50,-115.01,-1.5313,-2.8761,50.0000
1,45.8900,lqr,-6.00,-6.1378,-0.0063,1.65,1.72,-0.0500,-0.0502,0.3034
2,45.8900,lqr,6.00,6.3809,4.6997,-14.29,-18.44,0.1407,0.8020,-29.2358
1,45.9900,lqr,-6.00,-6.1374,0.0162,1.38,1.45,-0.0451,-0.0455,0.2487
2,45.9900,lqr,6.00,6.2335,-1.2623,93.54,91.07,0.7721,-2.5076,48.4801
1,46.0900,lqr,-6.00,-6.1349,0.0345,1.14,1.20,-0.0405,-0.0409,0.2000
2,46.0900,lqr,6.00,6.4184,-3.4896,-152.50,-143.15,-0.6804,-1.0853,50.0000
1,46.1900,lqr,-6.00,-6.1308,0.0490,0.92,0.98,-0.0360,-0.0366,0.1570
2,46.1900,lqr,6.00,6.3578,5.1167,-30.19,-38.45,-1.0019,-1.9066,50.0000
1,46.2900,lqr,-6.00,-6.1254,0.0601,0.73,0.79,-0.0318,-0.0324,0.1192
2,46.2900,lqr,6.00,6.3209,1.1051,71.74,77.13,1.7563,2.3370,-50.0000
1,46.3900,lqr,-6.00,-6.1190,0.0683,0.56,0.61,-0.0278,-0.0285,0.0864
2,46.3900,lqr,6.00,6.4858,-4.9404,178.64,175.62,-2.2188,1.0055,-50.0000
1,46.4900,lqr,-6.00,-6.1119,0.0739,0.41,0.46,-0.0242,-0.0249,0.0581
2,46.4900,lqr,6.00,6.5032,0.9901,-80.09,-80.27,-2.9561,-1.1818,50.0000
1,46.5900,lqr,-6.00,-6.1043,0.0774,0.28,0.33,-0.0208,-0.0215,0.0340
2,46.5900,lqr,6.00,6.2759,3.9499,20.82,25.22,-0.7872,-1.8230,0.3798
1,46.6900,lqr,-6.00,-6.0965,0.0791,0.17,0.22,-0.0177,-0.0184,0.0137
2,46.6900,lqr,6.00,6.2845,-3.0998,127.01,119.10,1.4091,2.7472,-50.0000
1,46.7900,lqr,-6.00,-6.0886,0.0792,0.08,0.12,-0.0149,-0.0155,-0.0032
2,46.7900,lqr,6.00,6.4963,-2.0032,-130.74,-122.97,2.1307,1.0077,50.0000
1,46.8900,lqr,-6.00,-6.0807,0.0781,0.01,0.04,-0.0123,-0.0130,-0.0170
2,46.8900,lqr,6.00,6.4740,5.6001,-19.81,-28.48,-0.5704,1.5039,-45.6456
1,46.9900,lqr,-6.00,-6.0730,0.0760,-0.06,-0.03,-0.0100,-0.0107,-0.0280
2,46.9900,lqr,6.00,6.4600,1.0730,82.33,87.30,1.1135,-1.4585,-19.5063
1,47.0900,lqr,-6.00,-6.0655,0.0730,-0.11,-0.08,-0.0080,-0.0086,-0.0367
2,47.0900,lqr,6.00,6.7650,-3.2248,-169.23,-168.81,-2.1697,2.2293,27.8554
1,47.1900,lqr,-6.00,-6.0583,0.0695,-0.15,-0.12,-0.0062,-0.0068,-0.0432
2,47.1900,lqr,6.00,6.9369,5.4176,-66.66,-68.21,2.6698,2.4273,-39.3754
1,47.2900,lqr,-6.00,-6.0516,0.0655,-0.18,-0.16,-0.0047,-0.0052,-0.0479
2,47.2900,lqr,6.00,6.9517,5.6297,30.93,36.18,-2.5317,-0.1211,-50.0000
1,47.3900,lqr,-6.00,-6.0452,0.0612,-0.20,-0.18,-0.0033,-0.0038,-0.0510
2,47.3900,lqr,6.00,7.1483,-2.9665,136.17,128.05,1.5719,-0.7134,-5.3852
1,47.4900,lqr,-6.00,-6.0393,0.0567,-0.22,-0.20,-0.0021,-0.0026,-0.0527
2,47.4900,lqr,6.00,7.3639,-2.7374,-123.65,-115.88,1.4350,-2.8187,50.0000
1,47.5900,lqr,-6.00,-6.0338,0.0522,-0.23,-0.21,-0.0012,-0.0016,-0.0534
2,47.5900,lqr,6.00,7.1587,3.9640,-15.02,-23.00,1.2166,-2.5277,50.0000
1,47.6900,lqr,-6.00,-6.0288,0.0477,-0.23,-0.22,-0.0003,-0.0007,-0.0530
2,47.6900,lqr,6.00,7.0166,-0.5102,71.83,80.84,-2.9095,2.4099,-50.0000
1,47.7900,lqr,-6.00,-6.0242,0.0432,-0.23,-0.22,0.0004,0.0000,-0.0519
2,47.7900,lqr,6.00,6.9942,-7.0827,162.51,153.04,-1.6002,-0.4649,-36.1416
1,47.8900,lqr,-6.00,-6.0201,0.0388,-0.23,-0.22,0.0009,0.0006,-0.0503
2,47.8900,lqr,6.00,6.8907,-4.6806,-116.25,-112.06,-2.6935,0.0074,50.0000
1,47.9900,lqr,-6.00,-6.0164,0.0347,-0.22,-0.21,0.0014,0.0011,-0.0481
2,47.9900,lqr,6.00,6.4539,2.0429,-23.72,-24.74,-0.8372,-1.7228,50.0000
1,48.0900,lqr,-6.00,-6.0131,0.0307,-0.21,-0.21,0.0017,0.0015,-0.0455
2,48.0900,lqr,6.00,6.0949,-1.3327,68.12,69.89,-0.1685,0.4161,-50.0000
1,48.1900,lqr,-6.00,-6.0102,0.0270,-0.20,-0.20,0.0020,0.0018,-0.0428
2,48.1900,lqr,6.00,5.9745,-7.3403,160.16,152.62,-2.2592,0.9602,-50.0000
1,48.2900,lqr,-6.00,-6.0077,0.0235,-0.19,-0.19,0.0021,0.0020,-0.0398
2,48.2900,lqr,6.00,5.8534,-3.9614,-118.42,-107.51,-3.0713,1.4160,-20.7780
1,48.3900,lqr,-6.00,-6.0055,0.0203,-0.18,-0.17,0.0022,0.0021,-0.0368
2,48.3900,lqr,6.00,5.5199,3.1470,-28.74,-39.33,-2.9253,2.6685,-50.0000
1,48.4900,lqr,-6.00,-6.0036,0.0173,-0.16,-0.16,0.0023,0.0022,-0.0337
2,48.4900,lqr,6.00,5.1138,0.9586,53.77,59.65,-2.7104,-0.5298,-50.0000
1,48.5900,lqr,-6.00,-6.0020,0.0146,-0.15,-0.15,0.0023,0.0022,-0.0307
2,48.5900,lqr,6.00,5.1423,-4.6516,143.89,140.78,-2.8462,-0.5962,-50.0000
1,48.6900,lqr,-6.00,-6.0006,0.0122,-0.14,-0.14,0.0023,0.0022,-0.0277
2,48.6900,lqr,6.00,5.2529,-2.3881,-126.57,-122.20,0.1240,-2.4861,50.0000
1,48.7900,lqr,-6.00,-5.9995,0.0100,-0.12,-0.12,0.0022,0.0022,-0.0248
2,48.7900,lqr,6.00,5.1796,4.7781,-30.27,-39.24,3.0022,0.0423,50.0000
1,48.8900,lqr,-6.00,-5.9986,0.0081,-0.11,-0.11,0.0021,0.0021,-0.0221
2,48.8900,lqr,6.00,4.9864,0.7706,52.12,62.61,-2.1391,-0.8091,-50.0000
1,48.9900,lqr,-6.00,-5.9979,0.0063,-0.10,-0.10,0.0020,0.0020,-0.0195
2,48.9900,lqr,6.00,4.8682,-7.4518,141.46,131.85,1.2782,-1.8235,50.0000
1,49.0900,lqr,-6.00,-5.9973,0.0048,-0.09,-0.09,0.0019,0.0019,-0.0171
2,49.0900,lqr,6.00,4.8116,-5.3699,-142.96,-137.65,1.3333,0.7345,50.0000
1,49.1900,lqr,-6.00,-5.9969,0.0035,-0.08,-0.08,0.0018,0.0018,-0.0148
2,49.1900,lqr,6.00,4.6294,1.3708,-60.42,-66.47,-3.0033,1.5627,-26.1056
1,49.2900,lqr,-6.00,-5.9966,0.0024,-0.07,-0.07,0.0017,0.0017,-0.0127
2,49.2900,lqr,6.00,4.2797,2.9303,22.75,31.46,1.6253,-2.4079,40.8030
1,49.3900,lqr,-6.00,-5.9964,0.0014,-0.06,-0.06,0.0015,0.0015,-0.0108
2,49.3900,lqr,6.00,4.2174,-3.3826,109.27,103.71,-2.4396,1.1450,-50.0000
1,49.4900,lqr,-6.00,-5.9963,0.0006,-0.05,-0.05,0.0014,0.0014,-0.0091
2,49.4900,lqr,6.00,4.2699,-6.3807,-176.85,-179.44,-1.0976,0.0547,50.0000
1,49.5900,lqr,-6.00,-5.9963,-0.0001,-0.04,-0.04,0.0013,0.0013,-0.0075
2,49.5900,lqr,6.00,4.3454,-0.0258,-106.02,-101.57,-1.0766,-0.2794,50.0000
1,49.6900,lqr,-6.00,-5.9963,-0.0007,-0.03,-0.04,0.0012,0.0012,-0.0061
2,49.6900,lqr,6.00,4.3070,5.8810,-30.02,-34.09,-2.6823,0.7441,-47.3313
